id,src_mxl,midi,mxl,chunks,cache,n_notes,n_measures,n_in_tokens,n_out_tokens
k036b3ffe4c2c,,data/pairs_broad/k036b3ffe4c2c.mid,data/pairs_broad/k036b3ffe4c2c.musicxml,data/pairs_broad/k036b3ffe4c2c_chunks.json,data/cache_pdmx/3b5da2e51cc0589411b0f0143d43482adfb249c7ad9a52ad40f5a8f617740212.pkl,0,0,256,256
k037449dc24b9,,data/pairs_broad/k037449dc24b9.mid,data/pairs_broad/k037449dc24b9.musicxml,data/pairs_broad/k037449dc24b9_chunks.json,data/cache_pdmx/aad4b1d7482fe6aebf7af40f83ef156173b8f463082e0150eb208c86787e3a8d.pkl,0,0,256,256
k03c2419a8db3,,data/pairs_broad/k03c2419a8db3.mid,data/pairs_broad/k03c2419a8db3.musicxml,data/pairs_broad/k03c2419a8db3_chunks.json,data/cache_pdmx/069605b2cfc26f3dd5fcdb3b822bcbde4518424d5271c314f60b9007f91a71bf.pkl,0,0,256,256
k0418fdb0215d,,data/pairs_broad/k0418fdb0215d.mid,data/pairs_broad/k0418fdb0215d.musicxml,data/pairs_broad/k0418fdb0215d_chunks.json,data/cache_pdmx/572639330cdd27cf8a7a51e0490f2fb62f815855f5e798233d06316b16bb724b.pkl,0,0,256,256
k041b2ea1a58e,,data/pairs_broad/k041b2ea1a58e.mid,data/pairs_broad/k041b2ea1a58e.musicxml,data/pairs_broad/k041b2ea1a58e_chunks.json,data/cache_pdmx/6007cf231dbb66c4e5087d62ece0dd8edcbb617de9f0657e658f47afa959a4f3.pkl,0,0,256,256
k0447afcf4c43,,data/pairs_broad/k0447afcf4c43.mid,data/pairs_broad/k0447afcf4c43.musicxml,data/pairs_broad/k0447afcf4c43_chunks.json,data/cache_pdmx/f38b1e8575e8d5de074f19669f7b09a3bbf1c49be3c97bbf894e689f70303872.pkl,0,0,256,256
k04cabdcdc295,,data/pairs_broad/k04cabdcdc295.mid,data/pairs_broad/k04cabdcdc295.musicxml,data/pairs_broad/k04cabdcdc295_chunks.json,data/cache_pdmx/717ecc2347bdc5803d2d6f16b972d4488defb9c575d1c2cab34b465ec30d6d47.pkl,0,0,256,256
k04d2b971068a,,data/pairs_broad/k04d2b971068a.mid,data/pairs_broad/k04d2b971068a.musicxml,data/pairs_broad/k04d2b971068a_chunks.json,data/cache_pdmx/4200a98b651f98c4864203cb178c0bda69d781332457c440d37f401e7a65302f.pkl,0,0,256,256
k04ef6dd3141a,,data/pairs_broad/k04ef6dd3141a.mid,data/pairs_broad/k04ef6dd3141a.musicxml,data/pairs_broad/k04ef6dd3141a_chunks.json,data/cache_pdmx/2fe0b9445081642a3ea8e4f118781776fb4bf33738c64dd4d6c94113d57d41ee.pkl,0,0,256,256
k05072652bdcc,,data/pairs_broad/k05072652bdcc.mid,data/pairs_broad/k05072652bdcc.musicxml,data/pairs_broad/k05072652bdcc_chunks.json,data/cache_pdmx/33bf6c559905800f9113853c7249f448748b7dfd2392f0973272982712e81bcb.pkl,0,0,256,256
k052a913a58a4,,data/pairs_broad/k052a913a58a4.mid,data/pairs_broad/k052a913a58a4.musicxml,data/pairs_broad/k052a913a58a4_chunks.json,data/cache_pdmx/0b28b8294c9b8a3bcc61ff5fe39c700cc0d4c5e50270efbb1a745242e4ee5c2f.pkl,0,0,256,256
k059fd346a859,,data/pairs_broad/k059fd346a859.mid,data/pairs_broad/k059fd346a859.musicxml,data/pairs_broad/k059fd346a859_chunks.json,data/cache_pdmx/cd48dcf2cea6bc35571398edacc81644ac0557a69f7fead6d5089ccbf58357cb.pkl,0,0,256,256
k05edba44801e,,data/pairs_broad/k05edba44801e.mid,data/pairs_broad/k05edba44801e.musicxml,data/pairs_broad/k05edba44801e_chunks.json,data/cache_pdmx/4528c686b9e622f59e7835df4fa55cfa0bc79da51c499bb8de06f9e52c31a307.pkl,0,0,256,256
k0624b9ae03ee,,data/pairs_broad/k0624b9ae03ee.mid,data/pairs_broad/k0624b9ae03ee.musicxml,data/pairs_broad/k0624b9ae03ee_chunks.json,data/cache_pdmx/2aecd6e0184be6a3e319080e47e3426612634e2be1ca2af0adada237c7d21eeb.pkl,0,0,256,256
k064c3d04bd3b,,data/pairs_broad/k064c3d04bd3b.mid,data/pairs_broad/k064c3d04bd3b.musicxml,data/pairs_broad/k064c3d04bd3b_chunks.json,data/cache_pdmx/9950d4a3abcc8a6be3868431dc10cab123020425f121bc6f5edf43a59b2e97b3.pkl,0,0,256,256
k06e8c1fbd338,,data/pairs_broad/k06e8c1fbd338.mid,data/pairs_broad/k06e8c1fbd338.musicxml,data/pairs_broad/k06e8c1fbd338_chunks.json,data/cache_pdmx/2117f4650ab3df73eccdb3df210df284450058e48e01e8cdce94234f5cd74813.pkl,0,0,256,256
k07a7ae38cfbf,,data/pairs_broad/k07a7ae38cfbf.mid,data/pairs_broad/k07a7ae38cfbf.musicxml,data/pairs_broad/k07a7ae38cfbf_chunks.json,data/cache_pdmx/74fe84b9b1359643708c4ffecdd7c568492272c18314f90ea16840a7f29ca55e.pkl,0,0,256,256
k07dcbcaa6922,,data/pairs_broad/k07dcbcaa6922.mid,data/pairs_broad/k07dcbcaa6922.musicxml,data/pairs_broad/k07dcbcaa6922_chunks.json,data/cache_pdmx/bc1d861bc0edf1e7aa1717260d06e2d72c96cd8959dd1de883c2e0088b759677.pkl,0,0,256,256
k080578ead7e4,,data/pairs_broad/k080578ead7e4.mid,data/pairs_broad/k080578ead7e4.musicxml,data/pairs_broad/k080578ead7e4_chunks.json,data/cache_pdmx/7404939412c0cb5c97d52985a2cf945f5e79924e85e51e6ab3c30bdd1d1b7539.pkl,0,0,256,256
k0871659038c4,,data/pairs_broad/k0871659038c4.mid,data/pairs_broad/k0871659038c4.musicxml,data/pairs_broad/k0871659038c4_chunks.json,data/cache_pdmx/c56b09b4e12e7e735f4e88a086a7320a431bc9a51a8d02bd23e462ea9cc2d192.pkl,0,0,256,256
k08a51cef85c8,,data/pairs_broad/k08a51cef85c8.mid,data/pairs_broad/k08a51cef85c8.musicxml,data/pairs_broad/k08a51cef85c8_chunks.json,data/cache_pdmx/d0a06fb269de9486732a8a591f8419522b903201175f5ac3c047645e8c6bffaa.pkl,0,0,256,256
k08b9367eb219,,data/pairs_broad/k08b9367eb219.mid,data/pairs_broad/k08b9367eb219.musicxml,data/pairs_broad/k08b9367eb219_chunks.json,data/cache_pdmx/15de8038aea566f9a0370617bc3774ebeebf8afe442ec8f5f0bda930f285f398.pkl,0,0,256,256
k08f474c3ab35,,data/pairs_broad/k08f474c3ab35.mid,data/pairs_broad/k08f474c3ab35.musicxml,data/pairs_broad/k08f474c3ab35_chunks.json,data/cache_pdmx/213270bf54674aaa840eccdc2391a3b81ea95e278d3bd056755d9899ae24099d.pkl,0,0,256,256
k090ca8e47927,,data/pairs_broad/k090ca8e47927.mid,data/pairs_broad/k090ca8e47927.musicxml,data/pairs_broad/k090ca8e47927_chunks.json,data/cache_pdmx/20f867ad27e86c59b1b81e2fd0fc78cbf113ad092289e4ce196905f1b140955c.pkl,0,0,256,256
k091c6d9ed787,,data/pairs_broad/k091c6d9ed787.mid,data/pairs_broad/k091c6d9ed787.musicxml,data/pairs_broad/k091c6d9ed787_chunks.json,data/cache_pdmx/bf3946b7f4c272b10271fdb3682aacd725fb9614c3ae3bee65be8fe8e50a3de0.pkl,0,0,256,256
k0958ef63bdfd,,data/pairs_broad/k0958ef63bdfd.mid,data/pairs_broad/k0958ef63bdfd.musicxml,data/pairs_broad/k0958ef63bdfd_chunks.json,data/cache_pdmx/b07a0a0c40f4f346fcd50ace6f56268caa586ad030743f1bb0d6e867fbcf1d2e.pkl,0,0,256,256
k096d5f664fc0,,data/pairs_broad/k096d5f664fc0.mid,data/pairs_broad/k096d5f664fc0.musicxml,data/pairs_broad/k096d5f664fc0_chunks.json,data/cache_pdmx/cc94c70d5e35d3a8fa28679ad9c5b4f1bb4f7ee9b553027cdcd4e97b5df369bd.pkl,0,0,256,256
k097a56c5727d,,data/pairs_broad/k097a56c5727d.mid,data/pairs_broad/k097a56c5727d.musicxml,data/pairs_broad/k097a56c5727d_chunks.json,data/cache_pdmx/3dff1d4214390e1616a4b6ab9ddb501fd3e40f3734ca6797107f3c1d541c5598.pkl,0,0,256,256
k098bf0cad94b,,data/pairs_broad/k098bf0cad94b.mid,data/pairs_broad/k098bf0cad94b.musicxml,data/pairs_broad/k098bf0cad94b_chunks.json,data/cache_pdmx/e170ecc08c4c5af5600fee4ba649e84cb999c3c206de0e75227a7f335afe6b26.pkl,0,0,256,256
k098dcaee513d,,data/pairs_broad/k098dcaee513d.mid,data/pairs_broad/k098dcaee513d.musicxml,data/pairs_broad/k098dcaee513d_chunks.json,data/cache_pdmx/f7686e7b1b12e48ce084d3e06112c9d7d62ce0ffeedbe499d194a559f7ac650f.pkl,0,0,256,256
k09e498dd9399,,data/pairs_broad/k09e498dd9399.mid,data/pairs_broad/k09e498dd9399.musicxml,data/pairs_broad/k09e498dd9399_chunks.json,data/cache_pdmx/26a7615ef88eeb30e01ee47700996c6ba38118f9c2e6af44a300ec3e1442eb6b.pkl,0,0,256,256
k09f6d30c1902,,data/pairs_broad/k09f6d30c1902.mid,data/pairs_broad/k09f6d30c1902.musicxml,data/pairs_broad/k09f6d30c1902_chunks.json,data/cache_pdmx/ad9673d9c0d1d0dcf0c810ae6b255bb73c78e30e6fc966d4d8ce1b133ce6e589.pkl,0,0,256,256
k0a063e92546b,,data/pairs_broad/k0a063e92546b.mid,data/pairs_broad/k0a063e92546b.musicxml,data/pairs_broad/k0a063e92546b_chunks.json,data/cache_pdmx/844c15ed1bab570701058b96ed3d5f7d38abae242bc611993b3f7a4ddeb2c7a3.pkl,0,0,256,256
k0a57d934cb7c,,data/pairs_broad/k0a57d934cb7c.mid,data/pairs_broad/k0a57d934cb7c.musicxml,data/pairs_broad/k0a57d934cb7c_chunks.json,data/cache_pdmx/3fe943dd675e9a17410af11aec0f6ac7b120ceb02649e0f09ff06129669a34c6.pkl,0,0,256,256
k0ab02c355788,,data/pairs_broad/k0ab02c355788.mid,data/pairs_broad/k0ab02c355788.musicxml,data/pairs_broad/k0ab02c355788_chunks.json,data/cache_pdmx/97009e12ea16774b6b608e076a6f506561e5f6ff9e78fd0c8ea41f895077d422.pkl,0,0,256,256
k0ac038c77a80,,data/pairs_broad/k0ac038c77a80.mid,data/pairs_broad/k0ac038c77a80.musicxml,data/pairs_broad/k0ac038c77a80_chunks.json,data/cache_pdmx/41b76df4b5520634be0b4ff65da8a896c2630166e61b0c05599d493f970624ec.pkl,0,0,256,256
k0ada76bd8432,,data/pairs_broad/k0ada76bd8432.mid,data/pairs_broad/k0ada76bd8432.musicxml,data/pairs_broad/k0ada76bd8432_chunks.json,data/cache_pdmx/1f86ddb0b6715bf6629df18a4d45d7b4c218b86a8dc1581b25e24c6ed01c9a48.pkl,0,0,256,256
k0b1ac0a9e172,,data/pairs_broad/k0b1ac0a9e172.mid,data/pairs_broad/k0b1ac0a9e172.musicxml,data/pairs_broad/k0b1ac0a9e172_chunks.json,data/cache_pdmx/716451bee3f8e9e8a5962eb61281d3060a3a2eeb1b4140c3b6f7cb3cd0d85caf.pkl,0,0,256,256
k0b1c0a373b5e,,data/pairs_broad/k0b1c0a373b5e.mid,data/pairs_broad/k0b1c0a373b5e.musicxml,data/pairs_broad/k0b1c0a373b5e_chunks.json,data/cache_pdmx/91a2b1ec2c52be96ff25c6485e0a86d5a2178c099f480c08326111ea375be864.pkl,0,0,256,256
k0bfa3c317369,,data/pairs_broad/k0bfa3c317369.mid,data/pairs_broad/k0bfa3c317369.musicxml,data/pairs_broad/k0bfa3c317369_chunks.json,data/cache_pdmx/42d18a1b52847834bb97df83195807b88cc3653479be532c6709973cbdd13233.pkl,0,0,256,256
k0c4f560b6ea9,,data/pairs_broad/k0c4f560b6ea9.mid,data/pairs_broad/k0c4f560b6ea9.musicxml,data/pairs_broad/k0c4f560b6ea9_chunks.json,data/cache_pdmx/190e17b6237c7af6930c8fce467e10c976594f4919e1416f94b77e43939cf2cb.pkl,0,0,256,256
k0ceabb2c695e,,data/pairs_broad/k0ceabb2c695e.mid,data/pairs_broad/k0ceabb2c695e.musicxml,data/pairs_broad/k0ceabb2c695e_chunks.json,data/cache_pdmx/3ce9c779bf146ec70a2778b3aba6d084022aea7f1bece37ea9d06967d1363917.pkl,0,0,256,256
k0cfb9410373a,,data/pairs_broad/k0cfb9410373a.mid,data/pairs_broad/k0cfb9410373a.musicxml,data/pairs_broad/k0cfb9410373a_chunks.json,data/cache_pdmx/5f839279a43926235bdf49575a2f5e58520134c8c01dd44cb3b91fbbed089fcd.pkl,0,0,256,256
k0d2b40c16872,,data/pairs_broad/k0d2b40c16872.mid,data/pairs_broad/k0d2b40c16872.musicxml,data/pairs_broad/k0d2b40c16872_chunks.json,data/cache_pdmx/7be48864c1332ba83b58e34aa92fa81a4067aee91b603230c8df85b50e737289.pkl,0,0,256,256
k0d41873a1b2c,,data/pairs_broad/k0d41873a1b2c.mid,data/pairs_broad/k0d41873a1b2c.musicxml,data/pairs_broad/k0d41873a1b2c_chunks.json,data/cache_pdmx/a7cf0d679de3b80ab0fd67506e55d3f9c2c8e705bcd1341e635fb37aea7d52ec.pkl,0,0,256,256
k0db94f94ed86,,data/pairs_broad/k0db94f94ed86.mid,data/pairs_broad/k0db94f94ed86.musicxml,data/pairs_broad/k0db94f94ed86_chunks.json,data/cache_pdmx/8f674b70a6848ba62fb2b6817e65144ad7063db903d1ec16252fb07850221303.pkl,0,0,256,256
k0e2d65c5f7ed,,data/pairs_broad/k0e2d65c5f7ed.mid,data/pairs_broad/k0e2d65c5f7ed.musicxml,data/pairs_broad/k0e2d65c5f7ed_chunks.json,data/cache_pdmx/31abe2e0258128a328c428fe8097f81d8adf8019a3bc273df4e2b225345f1427.pkl,0,0,256,256
k0e54f3d3683a,,data/pairs_broad/k0e54f3d3683a.mid,data/pairs_broad/k0e54f3d3683a.musicxml,data/pairs_broad/k0e54f3d3683a_chunks.json,data/cache_pdmx/b7745ea383cfbb524ccc3055ec75e9237b1c855f8e692f92023f4e2344c59670.pkl,0,0,256,256
k0ea163baa722,,data/pairs_broad/k0ea163baa722.mid,data/pairs_broad/k0ea163baa722.musicxml,data/pairs_broad/k0ea163baa722_chunks.json,data/cache_pdmx/d7c021a8cc655d2338b003f9dbfab77a3a161eaa1827807b29653158e2dc9f19.pkl,0,0,256,256
k0eadf0ef9f1f,,data/pairs_broad/k0eadf0ef9f1f.mid,data/pairs_broad/k0eadf0ef9f1f.musicxml,data/pairs_broad/k0eadf0ef9f1f_chunks.json,data/cache_pdmx/c4d9f2b73016c5954fc9936b402db572e9a63f99acea00a2fd0a51723fe3de2f.pkl,0,0,256,256
k0ebd8e519b67,,data/pairs_broad/k0ebd8e519b67.mid,data/pairs_broad/k0ebd8e519b67.musicxml,data/pairs_broad/k0ebd8e519b67_chunks.json,data/cache_pdmx/5d48177e6a5bbd7d42dbde8e724029b28a695e8221a3aed37d3ad22dde334dcb.pkl,0,0,256,256
k0ee370bb8f4b,,data/pairs_broad/k0ee370bb8f4b.mid,data/pairs_broad/k0ee370bb8f4b.musicxml,data/pairs_broad/k0ee370bb8f4b_chunks.json,data/cache_pdmx/82d098c2aed8fdce1b6f21589f187e3c143b3f6422526ea855a87fa5aa685e7a.pkl,0,0,256,256
k0ee683464c7c,,data/pairs_broad/k0ee683464c7c.mid,data/pairs_broad/k0ee683464c7c.musicxml,data/pairs_broad/k0ee683464c7c_chunks.json,data/cache_pdmx/d16d7beea4aa1ebfd2ea2f114758921e804518c25c05c24cc7fbb0e5cb407f25.pkl,0,0,256,256
k0fb18ff86779,,data/pairs_broad/k0fb18ff86779.mid,data/pairs_broad/k0fb18ff86779.musicxml,data/pairs_broad/k0fb18ff86779_chunks.json,data/cache_pdmx/e98352dfe1683129c90b141152b8d8f3732a74632f305a640efbf03c034110da.pkl,0,0,256,256
k0fc5fb22e8d6,,data/pairs_broad/k0fc5fb22e8d6.mid,data/pairs_broad/k0fc5fb22e8d6.musicxml,data/pairs_broad/k0fc5fb22e8d6_chunks.json,data/cache_pdmx/1082001efd0d3954b486eb95977e57e17dc3d916af797b29a45e821024763a73.pkl,0,0,256,256
k103a70e52df7,,data/pairs_broad/k103a70e52df7.mid,data/pairs_broad/k103a70e52df7.musicxml,data/pairs_broad/k103a70e52df7_chunks.json,data/cache_pdmx/313601c73b964c3ae8f3e47d1c4b42915eda759481c551fd2b5ede5b22217526.pkl,0,0,256,256
k105f2e378110,,data/pairs_broad/k105f2e378110.mid,data/pairs_broad/k105f2e378110.musicxml,data/pairs_broad/k105f2e378110_chunks.json,data/cache_pdmx/8efbe5d5160b6515ff53f187b71a3de68d5590d5f14d5b5634f8ae64dbaf9f4f.pkl,0,0,256,256
k10adb5fd45fb,,data/pairs_broad/k10adb5fd45fb.mid,data/pairs_broad/k10adb5fd45fb.musicxml,data/pairs_broad/k10adb5fd45fb_chunks.json,data/cache_pdmx/4e46077859dd58f3dcfccf07d6dfd0b300b78789f3b3c29c19aed2019130ae54.pkl,0,0,256,256
k10e18fa66ff3,,data/pairs_broad/k10e18fa66ff3.mid,data/pairs_broad/k10e18fa66ff3.musicxml,data/pairs_broad/k10e18fa66ff3_chunks.json,data/cache_pdmx/48e35a530a009a3c559fd593f66ae4516c330190be063596368785684c301b41.pkl,0,0,256,256
k1161f6b58088,,data/pairs_broad/k1161f6b58088.mid,data/pairs_broad/k1161f6b58088.musicxml,data/pairs_broad/k1161f6b58088_chunks.json,data/cache_pdmx/c4795550d048bb7eb2f708d314b295ba7fc59b2c88d75cbbd59e2bc45e5b1969.pkl,0,0,256,256
k116b843c9f74,,data/pairs_broad/k116b843c9f74.mid,data/pairs_broad/k116b843c9f74.musicxml,data/pairs_broad/k116b843c9f74_chunks.json,data/cache_pdmx/4b0c18b5383a8adb1f2e4d230cf5da41734909484061d407003b45b94bb57c12.pkl,0,0,256,256
k118407dce9e7,,data/pairs_broad/k118407dce9e7.mid,data/pairs_broad/k118407dce9e7.musicxml,data/pairs_broad/k118407dce9e7_chunks.json,data/cache_pdmx/7687d7d5431414237e54462a86cfe73aafca25d07f90bbf135fc985bf2f14900.pkl,0,0,256,256
k11996043c507,,data/pairs_broad/k11996043c507.mid,data/pairs_broad/k11996043c507.musicxml,data/pairs_broad/k11996043c507_chunks.json,data/cache_pdmx/b2de5d056c0ab2c839726e7493391b1de9ccd60d91a29acec16a912641794e18.pkl,0,0,256,256
k11b73f4f1c3a,,data/pairs_broad/k11b73f4f1c3a.mid,data/pairs_broad/k11b73f4f1c3a.musicxml,data/pairs_broad/k11b73f4f1c3a_chunks.json,data/cache_pdmx/4ff4a7accdb49b92d0f8140f8cd7a74b3217d12e7c645f699fe04fa7d80a79a2.pkl,0,0,256,256
k1223886e40d6,,data/pairs_broad/k1223886e40d6.mid,data/pairs_broad/k1223886e40d6.musicxml,data/pairs_broad/k1223886e40d6_chunks.json,data/cache_pdmx/802d97714a4a6a812d9e50562ee268b0cdaede8b966a4a4a65e5fc04ad67e3c0.pkl,0,0,256,256
k124d3f0031f9,,data/pairs_broad/k124d3f0031f9.mid,data/pairs_broad/k124d3f0031f9.musicxml,data/pairs_broad/k124d3f0031f9_chunks.json,data/cache_pdmx/fc3753d6dc7aacb7ba8ac51c66122133b648b00c787709ae5c7d998bfbd5d2bc.pkl,0,0,256,256
k13a6bf208d00,,data/pairs_broad/k13a6bf208d00.mid,data/pairs_broad/k13a6bf208d00.musicxml,data/pairs_broad/k13a6bf208d00_chunks.json,data/cache_pdmx/74086fc9b952ca7156c927bdbf610eb969c0b088f0907b2c55e2346b4cfdc271.pkl,0,0,256,256
k13d384d8f589,,data/pairs_broad/k13d384d8f589.mid,data/pairs_broad/k13d384d8f589.musicxml,data/pairs_broad/k13d384d8f589_chunks.json,data/cache_pdmx/1e2b29c92a52cb262be6ba52d97c09471d66b15b49cdbac071b15edcd47ba888.pkl,0,0,256,256
k13eb87637add,,data/pairs_broad/k13eb87637add.mid,data/pairs_broad/k13eb87637add.musicxml,data/pairs_broad/k13eb87637add_chunks.json,data/cache_pdmx/7c82fd44f7d79840d07124f8a757822feeae212aca620d7ce9646809e9101d82.pkl,0,0,256,256
k14204e39e129,,data/pairs_broad/k14204e39e129.mid,data/pairs_broad/k14204e39e129.musicxml,data/pairs_broad/k14204e39e129_chunks.json,data/cache_pdmx/3ac74fa7cc6d75b51d4a93f98d465489b04f4cebdeb31272cd8ad7e8e091f359.pkl,0,0,256,256
k1424488cac5e,,data/pairs_broad/k1424488cac5e.mid,data/pairs_broad/k1424488cac5e.musicxml,data/pairs_broad/k1424488cac5e_chunks.json,data/cache_pdmx/50dde3a466d50f2f919f58bc27ce52e2a7b9714bd119e89f1f5584ffa2cfe839.pkl,0,0,256,256
k143a0f3df114,,data/pairs_broad/k143a0f3df114.mid,data/pairs_broad/k143a0f3df114.musicxml,data/pairs_broad/k143a0f3df114_chunks.json,data/cache_pdmx/db13724c37cf0deefe893ab8182e883dbfbedc0eb29fdd9f1e3f56e69f1d28aa.pkl,0,0,256,256
k1455b662254c,,data/pairs_broad/k1455b662254c.mid,data/pairs_broad/k1455b662254c.musicxml,data/pairs_broad/k1455b662254c_chunks.json,data/cache_pdmx/2642e5f38e0b8cfbb14e5837024cef4223ea40794fb81649a9742b1d31119b52.pkl,0,0,256,256
k149530bd30bc,,data/pairs_broad/k149530bd30bc.mid,data/pairs_broad/k149530bd30bc.musicxml,data/pairs_broad/k149530bd30bc_chunks.json,data/cache_pdmx/8947c2854d26633dbc30108e170bc859e1fec4573115db3fb5cf2f618841acb9.pkl,0,0,256,256
k1522bbb9e1d3,,data/pairs_broad/k1522bbb9e1d3.mid,data/pairs_broad/k1522bbb9e1d3.musicxml,data/pairs_broad/k1522bbb9e1d3_chunks.json,data/cache_pdmx/a9d840a8b3adb595a5f5809041d736596548eb6989c903a68983caf7de12f7f3.pkl,0,0,256,256
k1524a09b99bb,,data/pairs_broad/k1524a09b99bb.mid,data/pairs_broad/k1524a09b99bb.musicxml,data/pairs_broad/k1524a09b99bb_chunks.json,data/cache_pdmx/d23ee052fd7d709a63f6c596a7f0537794b92c88f200ab3248546388d026a748.pkl,0,0,256,256
k154ed3dc7783,,data/pairs_broad/k154ed3dc7783.mid,data/pairs_broad/k154ed3dc7783.musicxml,data/pairs_broad/k154ed3dc7783_chunks.json,data/cache_pdmx/6e9c2ca73ac0f43a2b22aaf11ceb81368817ba424bd267f27f5bd1b58cc27a74.pkl,0,0,256,256
k15691b4078ca,,data/pairs_broad/k15691b4078ca.mid,data/pairs_broad/k15691b4078ca.musicxml,data/pairs_broad/k15691b4078ca_chunks.json,data/cache_pdmx/9f1985afac18ce9f42c8780f812f17e053ec3b637ab398139f091c7507b4f80d.pkl,0,0,256,256
k157162d5baca,,data/pairs_broad/k157162d5baca.mid,data/pairs_broad/k157162d5baca.musicxml,data/pairs_broad/k157162d5baca_chunks.json,data/cache_pdmx/dff595a55e3f8d2f59280827fc811375685f2e6f0600c5871a020d35ff7f75b4.pkl,0,0,256,256
k15caf995c614,,data/pairs_broad/k15caf995c614.mid,data/pairs_broad/k15caf995c614.musicxml,data/pairs_broad/k15caf995c614_chunks.json,data/cache_pdmx/8ab68d3a322365e90405e2476aec209baa69550e4f3e8a5471ba1918377172f0.pkl,0,0,256,256
k15ebf4bc3b68,,data/pairs_broad/k15ebf4bc3b68.mid,data/pairs_broad/k15ebf4bc3b68.musicxml,data/pairs_broad/k15ebf4bc3b68_chunks.json,data/cache_pdmx/0913d30989e524937505a88c4e1e30da824d5925945630d757ec75e141c38ad7.pkl,0,0,256,256
k16003527f816,,data/pairs_broad/k16003527f816.mid,data/pairs_broad/k16003527f816.musicxml,data/pairs_broad/k16003527f816_chunks.json,data/cache_pdmx/fe6aaefc56e12591af20248d8a0043e258062b6167c55933146ed8335f6e4b5e.pkl,0,0,256,256
